receptor,smiles,vina
TP53,CNC(=O)C1=C[C@H](c2cccc(Cl)c2)C(C(=O)O)=C1,-5.90
TP53,CNC(=O)c1ccc(Oc2ccccc2)c(C(N)=O)c1,-7.40
TP53,C[C@@H]1CNC(=O)c2c(Oc3cccc(Cl)c3)cccc2O1,-6.80
TP53,CCCNC(=O)c1ccc(N(C)c2cc3c(cc2O)CN(C)CC3)cc1,-7.00
TP53,COc1nc(=O)c(C)c(O)n1-c1cccc(Cl)c1,-6.20
TP53,CCc1cc(C=CC2=NN(C)C[C@H](c3ccccc3)N2)cc(OC)c1,-8.60
TP53,CC=Cc1cc(OC)cc(-c2cccc(N3CC(=O)[C@@H](N)C3)c2O)c1,-7.00
TP53,COc1ccc(-c2nnc(N)s2)cc1Cl,-6.10
TP53,NCCCNC(=O)Cc1c(F)c(Cl)cc2ccccc12,-6.20
TP53,CCOC(=O)N1C[C@@H]2C=C(C)C=C2c2cc(-n3ccc(O)cc3=O)ccc21,-8.00
TP53,CC(C)=CC=C1Oc2ccccc2C2=C1NC(=O)[C@H](C)C2,-8.00
TP53,CC=CCNC(=O)c1ccc(N(C)c2cccc(OC)c2)cc1,-7.00
TP53,COc1ccc(-c2ccc(N)nn2)cc1Cl,-6.40
TP53,CCCCNC(=O)c1ccc(NC(C)=O)cc1,-6.10
TP53,Cn1c(=O)nc(C(=O)NCCCC(=O)O)c2ccccc21,-6.50
TP53,Cc1cc(-c2c(C)cc(C(=O)O)cc2O)ccc1Cl,-6.00
TP53,COc1ccc(-c2cc(C)cc3c2C=CN(O)N3)cc1,-7.30
TP53,CCNC(=O)CN1CCc2ccc3nc(N)ccc3c2C1=O,-6.40
TP53,CC1=C(c2ccccc2)[C@@H](c2ccc(Cl)c(C)c2)C(N)=N1,-6.30
TP53,NC(=O)C(=O)Nc1cccc(-c2cccc(Cl)c2)c1,-8.10
TP53,CN(C)CC(=O)Nc1ccc(-c2ccsc2)c(N)n1,-6.10
TP53,C[C@@H]1Cc2ncc(C(N)=O)c(Nc3ccccc3)c2C1,-6.20
TP53,O=C(O)CCOC1=COc2cccc3c2C1=NC3=O,-7.00
TP53,CCc1cc(OC)cc(-n2cc(N)c(=O)[nH]c2=O)c1,-7.40
TP53,CCc1cc(O)cc(C=CC2=NN(C)c3cccc(C)c3N2)c1,-8.70
TP53,CCc1cc(OC)cc(-n2cc(NC(=O)[C@H](C)O)ccc2=O)c1,-8.10
TP53,CC=Cc1cc(OC)cc(N2C[C@@H]3N=C(N)NC(=O)[C@H]3N=C2C)c1,-7.70
TP53,CC(=O)NCCCN(C)C(=O)c1cccc2nc(N)ccc12,-5.70
TP53,Clc1ccc2ccc(-c3nnn[nH]3)cc2c1,-6.80
TP53,O=C(O)c1cc(F)cc(C(=O)Nc2cccc(Cl)c2)c1O,-7.40
TP53,CN(C)C(=O)c1cccc(Cc2ccccc2)c1,-6.60
TP53,COc1ccc(C(=O)NCCC(=O)O)cc1Cc1ccccc1,-6.80
TP53,CC=CCNC(=O)c1ccc(N(C)c2cc(C)cc(OC)c2)cc1,-7.20
TP53,NC(=O)CCOC1=COc2cccc3ccnc1c23,-6.80
TP53,CN(C(N)=O)C(=O)CCC=Cc1cccc2c(O)ncnc12,-7.40
TP53,CN(c1ccc(C(=O)NCC2=CCCC2)cc1)c1ccccc1O,-7.20
TP53,CC=CCNC(=O)c1ccc(N(C)c2cc(OC)ccc2O)cc1,-7.00
TP53,CNC(=O)NCCc1cccc(-c2nccn2C)c1,-7.50
TP53,CC=Cc1cc(OC)cc(-c2cccc(N3CC[C@](C)(O)C3)c2O)c1,-7.10
TP53,CCCc1ccc(OC)c(O[C@@H]2CNC(=O)C2)c1,-6.90
TP53,CCCC1=C2Cc3c([nH]c(=O)[nH]c3=O)C=C2C(=O)C=C1F,-7.40
TP53,CCCNC(=O)c1cnc(N)c2ccc(OC3=C(C)CCC3)cc12,-6.80
TP53,CC(=O)NCc1cccc(-c2nn(C)c3ccccc23)c1,-8.10
TP53,C=CCCc1cccc(-c2cc(OC)cc(C(N)=O)c2)c1,-7.60
TP53,CCc1cccc(-c2cc(F)cc(NC(N)=O)c2F)c1,-7.10
TP53,Cn1c(=O)nc(C(=O)NCC2=CCC[C@H]2C(=O)O)c2ccccc21,-7.60
TP53,CC=CCNC(=O)c1ccc(N(C)c2cc(OC)cc(OC)c2)cc1,-7.10
TP53,CC=Cc1cc(OC)cc(N2C[C@@H]3CN(C)C(=O)[C@H]3N=C2C)c1,-7.60
TP53,CNCc1ccc2ccccc2c1,-6.40
TP53,CNC(=O)c1c(O)cc(N(C)C)c2ccc(OC=C(C)C)cc12,-7.20
TP53,C[C@@]1(O)COC(=C2C=C(Cc3ccccc3)c3ccccc3O2)C1,-8.30
TP53,O=C(O)c1cc(-c2ccccc2)c2ccccc2c1,-7.90
TP53,Cn1c(=O)nc(C(=O)NCC2=CC=C=C2C(=O)O)c2ccccc21,-8.10
TP53,Cc1cnc(-c2ccc(Cl)c(O)c2)nc1N,-6.90
TP53,CC1=CC(=O)N(C(=O)Nc2cccc(Cl)c2)C1,-6.80
TP53,CC=CCNC(=O)c1ccc(N(C)c2ccc(OC)c(OC)c2)cc1,-6.90
TP53,C=CCCc1cc(C)c2c(O)cc(OC)cc2c1,-6.30
TP53,CCOc1ccc2c(OC)cc(OC)cc2c1,-6.10
TP53,CN1CN2C(=O)NC(C(=O)Nc3ccccc3)=CC2=C1c1ccc(Cl)cc1,-8.10
TP53,C[C@H]1N(C)C(c2ccc(Cl)cc2)=C2c3ccc(CN(C)C)cc3NC(=O)N21,-6.50
TP53,CC1=C[C@H]2CN(C(=O)OC(C)C)c3ccc(NCC(N)=O)cc3C2=C1,-8.00
TP53,CC[C@H](C)NC(=O)c1cnc(N)c2ccc(OC3=CC=CC3)cc12,-6.40
TP53,COc1cc(OC)cc(N(C)c2ccc(C(=O)N3[C@@H]4C=CC=C[C@@H]43)cc2)c1,-7.80
TP53,CCC[C@@H]1C(C[C@@H]2C[C@H](C)C=C2O)=NC(=O)c2ccccc21,-7.40
TP53,CCCCc1ccc2cc3c(cc2c1)NC(=O)CC3=O,-7.40
TP53,CN(C)CC1=CN(C(=O)c2nc3c(c4ccccc24)C[C@@H](CCO)O3)CC=C1,-6.60
TP53,CC=Cc1cc(OC)cc(N2C[C@@H]3CCN(C)C(=O)[C@H]3N=C2C)c1,-7.80
TP53,COc1ccc(C(=O)NCCC(N)=O)cc1Cc1ccccc1,-6.80
TP53,CC1=NN(C)NC(c2ccc(Cl)cc2)=C1,-6.90
TP53,CC1=C=CC(Nc2cc3c(cc2-c2ncccn2)C(=O)N(C)CC3)=C1,-7.70
TP53,CC(=O)n1cc(-c2ccc(Cl)c(O)c2)c(C)n1,-7.40
TP53,CN(C)c1cccc(COc2cccc(C#N)c2)c1,-7.00
TP53,CC1=C[C@H]2CN(C(=O)OC(C)C)c3ccc(NC[C@H](C)N)cc3C2=C1,-7.90
TP53,COc1ccc2cc(Cl)c(F)c(CCC(=O)N[C@H]3OC[C@@H](O)C3=O)c2c1,-7.80
TP53,CC=CCNC(=O)c1ccc(N(C)c2cc(OC)c(OC)cc2O)cc1,-6.90
TP53,CC(=O)NCC1=CC2=C(c3ccc(Cl)c(C)c3)C(O)=NC(=O)C2=CC1,-6.70
TP53,NC(=O)c1nn[nH]c1-c1cccc(Cl)c1,-6.90
TP53,CCCNC(=O)c1ccc(N(C)c2ccc(C(=O)O)cc2O)cc1,-7.20
TP53,CN(C)C1=CC2=CC=CC3=C(C(=O)Nc4ccccc4)CC(O)=C(C1)C23,-8.50
TP53,C[C@H]1N(C)C(c2ccc(Cl)cc2)=C2c3ccc(C(N)=O)cc3NC(=O)N21,-6.60
TP53,N#Cc1cccc(OCc2ccccc2)c1,-6.90
TP53,CC1=CCC(Nc2ccc(C(=O)N3CCNCC3)cc2-c2ncccn2)=C1,-8.30
TP53,CCc1cccc(C(=O)NC(=O)C(C)C)c1,-6.80
TP53,Cn1nc2c3c(cccc31)OC=C2OCCN,-6.30
TP53,CC1=C[C@H]2CN(C(=O)OC(C)C)c3ccc(-n4ccc(O)cc4=O)cc3C2=C1,-8.10
TP53,CC1(C)CCN(C(=O)c2ccc3nc(N)nc(N)c3c2)C1,-8.40
TP53,COc1cc(C(=O)O)cc(C)c1O,-5.90
TP53,CCc1cc(OC)cc(-n2cc(NCC(N)=O)ccc2=O)c1,-7.80
TP53,CC=Cc1cc(OC)cc(N2CC[C@@H](C(=O)N[C@H](C)C(N)=O)N=C2C)c1,-7.40
TP53,C[C@H]1CCCCN(C(=O)c2ccc3nc(N)nc(N)c3c2)C1,-6.70
TP53,O=C(Cc1c(F)c(Cl)cc2ccccc12)Nc1cccnc1,-6.90
TP53,CCc1cc(OC)cc(N2C[C@@H]3CN(C)C(=O)[C@H]3N=C2C)c1,-7.40
TP53,CC=Cc1cc(OC)cc(-c2cccc(N3CCC(C)(C)C3)c2O)c1,-7.40
TP53,Nc1nnc(C=Cc2cc(Cl)ccc2F)c2ccccc12,-6.40
TP53,COc1cccc2c(-c3cccc(CNC(C)=O)c3)nn(C)c12,-7.50
TP53,Cn1ccnc1-c1cccc(CC(=O)O)c1,-7.10
TP53,Cc1cc([C@H]2C(N)=Nc3ccccc32)ccc1Cl,-6.70
TP53,Clc1cccc(-c2ccccc2)c1,-6.80
TP53,CCCc1cccc(-c2cc(F)cc(NC(=O)C(C)=O)c2F)c1,-7.70
TP53,NC(=O)[C@H]1C[C@@H](N)Cc2ccc(Cl)cc21,-7.30
TP53,O=C(Cc1c(F)c(Cl)cc2ccccc12)Nc1ccccc1,-6.90
TP53,NC(=O)CCOC1=COc2cccc3c(N)nnc1c23,-6.60
TP53,NC(=O)CNc1cc(Cc2ccccc2)ccn1,-6.80
TP53,COc1cc(N(C)c2ccc(C(=O)N[C@@H]3C=CC=CC3)cc2)cc(OC)c1OC,-7.50
TP53,COc1ccc(CN(C)C)cc1Cc1ccccc1,-6.00
TP53,C[C@@H]1CC[C@@H](Nc2ccc(C(=O)N3CCOC(C)(C)C3)cc2-c2ncccn2)C1,-8.60
TP53,CCCNC(=O)c1ccc(N(C)c2cc3c(cc2O)CNCC3)cc1,-7.10
TP53,CCCc1cccc(-c2ccccc2O)c1,-7.00
TP53,CCC[C@@H]1C(Cc2ccccc2)=NC(=O)c2ccccc21,-7.80
TP53,CCOC(=O)N1C[C@@H]2C=C(C)C=C2c2cc(-n3cc(C)ccc3=O)ccc21,-8.50
TP53,NC(=O)C1=NCC(c2nc(Oc3ccccc3)cc3ccccc23)=C1,-8.70
TP53,CCc1cc(OC)cc(-n2cc(NC(=O)c3ccccc3)ccc2=O)c1,-7.80
TP53,CN1N=C(c2ccc(O)c(-c3cccc(Cl)c3)c2)NN1,-8.50
TP53,COc1ccc2cc(Cl)c(F)c(CCC(=O)N[C@@H]3C[C@H](C(=O)O)CO3)c2c1,-7.50
TP53,NC(=O)CNC(=O)C=Cc1ccc(O)c(-n2cc(Cl)cn2)c1,-7.20
TP53,Cc1ccc(Oc2cccc(C#N)c2)c2c1C(=O)N(C)C2,-6.70
TP53,Cc1cncc(-c2ccc(Oc3ccc(O)cc3C)cc2)n1,-7.00
TP53,O=C(Nc1cccc(-c2cccc(Cl)c2)c1)c1cccnn1,-7.80
TP53,C[C@H]1N=C(c2ccc(O)c(-c3cccc(Cl)c3)c2)NN1O,-8.90
TP53,CC1=C=CC(Nc2ccc(C(=O)N3CCO[C@H](C)C3)cc2-c2ncccn2)=C1,-8.70
TP53,O=C(O)Cn1cc(-c2nncc3ccccc23)cn1,-7.10
TP53,C[C@H]1C=C(c2nnc(N)c3ccccc23)CC1,-7.20
TP53,C[C@H]1Oc2cccc(Oc3cccc(Cl)c3)c2C(=O)N2CCO[C@H]12,-7.20
TP53,CC=CCNC(=O)c1ccc(N(C)c2cc(C)c(OC)c(OC)c2)cc1,-7.20
TP53,COc1cc(OC(F)F)cc(C2=CN=C(C(=O)N[C@H]3CCN(C)C3)C2)c1,-7.80
TP53,COc1cccc(-c2ccc(Cl)cc2)c1,-6.90
TP53,Nc1cccc(-c2ccc(Cl)cc2)c1,-6.90
TP53,C[C@@H]1N(C)C(c2ccc(Cl)cc2)=C2C=C(CC(=O)NCC(=O)O)C=CN21,-6.80
TP53,C[C@@H]1CC[C@@H](Nc2ccc(C(=O)N3CC[C@@](C)(O)C3)cc2-c2ncccn2)C1,-7.50
TP53,CNC(=O)CC1=CC(=Cc2ccccc2)N(O)C1=O,-6.40
TP53,Cc1ccccc1NC(=O)C1=CC2=C(c3ccc(Cl)cc3)N(C)CN2C(=O)N1,-8.40
TP53,Cc1ncccc1NC(=O)C1=CC2=C(c3ccc(Cl)cc3)N(C)CN2C(=O)N1,-8.00
TP53,C=CCCc1ccc2cc(C(=O)O)cnc2c1,-6.50
TP53,CC=C1CN(C)C(=O)c2cc(-c3ncccn3)c(NC3=CC(C)=C=C3)cc21,-8.30
TP53,NC(=O)NCCOC1=COc2cccc3ccnc1c23,-6.90
TP53,CCOc1ccc2ccnc(C(=O)Nc3cccc(C)c3)c2c1,-7.60
TP53,CN(c1ccc(C(=O)N[C@@H]2C=CC=CC2)cc1)c1ccc(C(N)=O)cc1O,-7.40
TP53,COc1cc(Cc2ccccc2)cc(OCC(=O)N(C)CC(=O)O)c1,-7.00
TP53,C=C1C=CC(Nc2ccc(C(=O)N(C)CC(N)=O)cc2-c2ncccn2)=C1,-8.70
TP53,C=C1C=C(Nc2ccc(C(=O)N(C)CC(N)=O)cc2-c2ncccn2)CC1,-7.70
TP53,Cc1cccc(-c2cnc(N)c(Cc3ccc(Cl)cc3)c2)c1O,-7.10
TP53,NC(=O)c1cccc(-c2cnc(N)c(Cc3ccc(Cl)cc3)c2)c1,-7.50
TP53,Cc1c(Nc2ccccc2)ccnc1N,-6.20
TP53,O=C1C=C(Nc2ccc(C(=O)N3CCNCC3)cc2-c2ncccn2)CS1,-7.90
TP53,Nc1ncccc1NC(=O)Cc1c(F)c(Cl)cc2ccccc12,-7.30
TP53,COc1ccc(-c2nnn[nH]2)cc1Cl,-5.90
TP53,CCCNC(=O)c1cnc2cc(F)ccc2c1Nc1ccccc1,-7.50
TP53,C=C1C=C(Nc2ccc(C(=O)N3CCNCC3)cc2-c2ncccn2)CS1,-8.00
TP53,Cc1cc(-c2ccc(Cl)cc2)nnn1,-6.10
TP53,Cc1cc(COc2cccc(C#N)c2)ccn1,-6.90
TP53,CCCCCc1cc(NC(N)=O)cc2c(C)cccc12,-7.30
TP53,O=C(O)C[C@H](Cc1ccccc1)C(=O)O,-5.70
TP53,CCOC(=O)COc1cccc(Cl)c1,-5.80
TP53,CC=CCNC(=O)c1ccc(NC(C)=O)cc1,-6.40
TP53,CC(F)=CCc1cccc(C2=NNC(=NC=C(C)C(=O)O)C2)c1,-7.70
TP53,Cn1c(-c2ccc(Cl)cc2)c(-c2ccc(C(N)=O)cc2)[nH]c1=O,-6.50
TP53,Clc1cccc(-c2[nH]nnc2-c2ccccn2)c1,-7.40
TP53,CC(F)=CCc1cccc(C2=NNC(=NC=C(C)C(N)=O)C2)c1,-7.90
TP53,Cn1nc(-c2ccc(O)c(-c3cccc(Cl)c3)c2)[nH]c1=O,-8.40
TP53,Cc1nn[nH]c1-c1cccc(Cl)c1,-6.80
TP53,Cc1cc(-c2ccc(Cl)cc2)cnn1,-6.60
TP53,Cc1cccc(-c2cnc(N)c(Cc3ccc(Cl)cc3)c2)c1F,-7.30
TP53,CC=Cc1cc(OC)cc(N2CC=C(c3ccccc3)N=C2C)c1,-7.60
TP53,CC(=O)NCC1=CC2=C(c3ccc(Cl)c(C)c3)C=C=CC2=CC1,-7.00
TP53,CC1=NC[C@@H](NC(=O)c2cnc(N)c3ccc(OC4=CC=CC4)cc23)CCCO1,-8.20
TP53,C1=CSCC(Cc2ccc3cc4c(cc3c2)NCCC4)=C1,-7.10
TP53,CCCc1ccc(OC)c(OCCCCCN)c1,-6.10
TP53,C[C@@H]1CC[C@@H](Nc2ccc(C(=O)N3CCOC(=O)C3)cc2-c2ncccn2)C1,-9.00
TP53,Cn1nnc(-c2ccc(O)c(-c3cccc(Cl)c3)c2)n1,-7.60
TP53,O=C(Cc1c(F)c(Cl)cc2ccccc12)Nc1ccccc1F,-7.10
TP53,NC(=O)OCC1=CN(C(=O)c2nc3c(c4ccccc24)C[C@@H](CCO)O3)CC=C1,-7.80
TP53,C[C@@H]1N(C)C(c2ccc(Cl)cc2)=C2C=C(CC(=O)N3C(=N)CC=CC3=O)C=CN21,-6.40
TP53,COc1cc(Cc2ccccc2)cc(OCC(=O)N(C)CC(N)=O)c1,-7.10
TP53,Clc1ccc(-c2nnn[nH]2)cc1,-5.60
TP53,COc1cc(Cc2ccccc2)cc(OCC(=O)N(C)[C@H](C)C(=O)O)c1,-7.30
TP53,CCCc1ccc(-c2nnc[nH]2)cc1,-6.00
TP53,CNC(=O)c1nnc2c3c(cccc13)OC=C2OCCC(N)=O,-7.30
TP53,C[C@@H]1CC[C@@H](Nc2ccc(C(=O)N3CCO[C@H](CO)C3)cc2-c2ncccn2)C1,-8.80
TP53,COC(=O)NCc1ccc2c(c1)NC(=O)N1C2=C(c2ccc(Cl)cc2)N(C)[C@@H]1C,-7.40
TP53,CN(CC(=O)O)C(=O)c1ccc(NC2=CC(=O)CC2)c(-c2ncccn2)c1,-7.30
TP53,CC1=C=CC(Nc2ccc(C(=O)N3CCNCC3)cc2-c2ncccn2)=C1,-8.30
TP53,CCCOc1cccc2ccccc12,-6.20
TP53,CCc1cc(OC)cc(-n2cc(NC(=O)c3ccccn3)ccc2=O)c1,-7.80
TP53,CCCCc1ccc2ccccc2c1,-6.60
TP53,Clc1ccc(-c2ccn[nH]2)cc1,-5.60
TP53,CCCNC(=O)c1cnc(N)c2ccc(Oc3ccccc3)cc12,-7.20
TP53,CN(C)C(=O)c1ccc(N)c2ccccc12,-5.50
TP53,Cn1c(=O)nc(C(=O)NCc2cccnc2C(=O)O)c2ccccc21,-7.40
TP53,CC=CCNC(=O)c1ccc(N(C)c2cc(OC)c(OC)c(OC)c2)cc1,-6.80
TP53,Cn1cc(-c2ccc(Cl)c(O)c2)cn1,-5.90
TP53,C[C@@H]1N(C)C(c2ccc(Cl)cc2)=C2C=C(CC(=O)N3CC[C@H](C)[C@@H](O)C3)C=CN21,-7.30
TP53,CCCc1cccc(C2=NNC(=NC=C(C)C(=O)O)C2)c1,-7.10
TP53,Cc1cc(-c2ccc(N)cc2C)ccc1Cl,-7.00
TP53,Oc1ccc(-c2ncccn2)cc1-c1cccc(Cl)c1,-7.60
TP53,CC(=O)N[C@H](C)n1cc(-c2nncc3ccccc23)cn1,-7.60
TP53,COc1ccc(-c2nn[nH]c2-c2cccc(Cl)c2)nc1,-7.20
TP53,CCC1=C2CC=C(NC(=O)NC)C=C2C(=O)C=C1F,-7.20
TP53,CC=CCCc1ccc2c(c1)CC(=N)N(C)C2=O,-6.50
TP53,CCc1cc(O)cc(C=CC2=NN(O)c3cccc(C)c3N2)c1,-8.50
TP53,Cc1ccc(N(C)c2ccc(C(=O)NCc3ccoc3)cc2)c(O)c1,-7.00
TP53,Cn1c(=O)nc(C(=O)NCc2ccc(F)cc2C(=O)O)c2ccccc21,-8.30
TP53,CCOc1ccc2cccc(C(=O)Nc3cc(C)ccc3C)c2c1,-7.10
TP53,Nc1cccc(-c2cnc(N)c(Cc3ccc(Cl)cc3)c2)c1,-7.00
TP53,CN(CC(N)=O)C(=O)c1ccc(NC2=CC(=O)CC2)c(-c2ncccn2)c1,-8.20
TP53,Cc1cc(C2=c3cc4c(cc3C(=O)C=C2O)=NC(=O)N(CC(=O)O)C4)ccc1Cl,-6.90
TP53,Cc1ccc2c(Nc3ccccc3)c(C(N)=O)nnc2c1,-6.20
TP53,CC1=CC[C@H](NC(=O)c2ccc(N(C)c3ccc(C(N)=O)cc3O)cc2)C=C1,-7.30
TP53,CCCc1cccc(C2=NNC(=NC=C(C)C(N)=O)C2)c1,-7.10
TP53,COc1cc(N(C)c2ccc(C(=O)N3[C@@H]4C=CC=C[C@@H]43)cc2)cc(OC)c1OC,-7.10
TP53,Cc1cc(-c2ccccc2C=CCN(C)C)ccc1Cl,-6.70
TP53,Cn1c(=O)nc(C(=O)NCc2ccccc2CC(N)=O)c2ccccc21,-7.40
TP53,CN1CCC(=O)N[C@@H](n2cc(-c3nncc4ccccc34)cn2)C1,-9.40
TP53,O=C(NC1=CC=CC1)c1cc(Cc2ccccc2)c2nccnc2c1,-8.30
TP53,Cc1cc(-c2ccc(Cl)cc2)n(C)n1,-6.10
TP53,Cc1ccc(NC(=O)Cc2c(F)c(Cl)cc3ccccc23)c(N)n1,-7.00
TP53,CC(=O)Nc1ccc(C)c(O)c1-c1ccc2ccccc2n1,-6.30
TP53,C=CNCc1cccc(-c2nn(C)c3ccccc23)c1,-7.30
TP53,C=CCOc1ccc(C(N)=O)cc1,-5.60
TP53,O=C1CCCC[C@H](n2cc(-c3nncc4ccccc34)cn2)N1,-8.30
TP53,COc1ccc2c(CCC(C)C)cccc2c1,-6.40
TP53,CCCc1ccccc1NC(=O)Nc1ccc(C2=CC(=O)C=C2)c(N)n1,-8.00
TP53,CC1=NC[C@H](NC(=O)c2ccc(N(C)c3ccc(C(N)=O)cc3O)cc2)C=C1,-6.90
TP53,Nc1ccc2c3c(ccc2n1)CCN(CC(=O)Nc1ccccc1)C3=O,-7.30
TP53,CC=Cc1cc(OC)cc(N2CC[C@@H](C(=O)NC(=CC)C(N)=O)N=C2C)c1,-6.60
TP53,CCCc1ccc2ccc(OC)cc2c1,-6.30
TP53,COc1cc(OC(F)F)cc(C2=CN=C(C(=O)N[C@@H](C)CN)C2)c1,-7.40
TP53,CCCc1ccc(-c2nc(C)cn2C)cc1,-6.40
TP53,CNCCC1=CC(=Cc2ccccc2)N(O)C1=O,-5.90
TP53,COc1cc(O)c(-c2ccc(Cl)c(C)c2)c(CC(=O)NCC(N)=O)c1,-6.10
TP53,CC(C)CC(=O)OCC=Cc1nncc2ccccc12,-6.90
TP53,C=CNCc1ccc2c(N)cccc2c1,-6.70
TP53,Nc1ccc(F)c(C=Cc2nnc(N)c3ccccc23)c1,-8.80
TP53,CN(C)[C@@H]1CCC[C@H](n2cc(-c3nncc4ccccc34)cn2)NC1=O,-7.90
TP53,CCc1cccc(-c2ccccc2O)c1,-7.00
TP53,Cc1ncc2cc(C(=O)N3CCN(C)CC3)ccc2n1,-7.20
TP53,CC1=C(CNC(=O)c2ccc(N(C)c3ccc(C)cc3O)cc2)CCCC1,-7.20
TP53,CCCc1ccc(-c2ncc[nH]2)cc1,-6.00
TP53,CC=CCc1cccc(C2=NNC(=NC=C(C)c3o[nH]c(=O)c3C)C2)c1,-8.10
TP53,NCCNC(=O)C1=C[C@H](c2cccc(Cl)c2)C(C(N)=O)=C1,-6.10
TP53,Oc1ccc(-c2ccccn2)cc1-c1cccc(Cl)c1,-7.60
TP53,CCOC(=O)N1C[C@@H]2C=C(C)C=C2c2cc(N3C[C@H](N)N(C)C(=O)C3=O)ccc21,-7.60
TP53,Cc1ccccc1NC(=O)Cc1c(F)c(Cl)cc2ccccc12,-7.00
TP53,Cc1cc(=O)[nH]c(-c2ccccc2)n1,-6.90
TP53,Cn1c(=O)nc(C(=O)NCc2cccnc2C2=NCCO2)c2ccccc21,-7.70
VDR,O=C(O)CCNC(=O)c1cccc(C(F)(F)F)c1,-8.50
VDR,Cc1cc(-c2cccc(C(N)=O)c2)cc(C(F)(F)F)c1,-10.10
VDR,O=C(c1cccc(C(F)(F)F)c1)N1CCC(O)CC1,-9.10
VDR,O=C(c1cccc(C(F)(F)F)c1)N1C=C[C@@H](O)CC1,-9.70
VDR,COc1ccc(C)c(C2=C[C@H](C(=O)O)CCC2)c1,-9.10
VDR,Cc1cccc(Cc2ccc(C)c(C(=O)O)c2)c1,-10.00
VDR,O=C(O)c1cc(-c2ccccc2)ccc1O,-9.10
VDR,Cc1ccc(Cc2cccc(C(=O)O)c2)cc1C(=O)O,-9.90
VDR,Cc1ccc(C)c(Cc2ccc(C)c(C(=O)O)c2)c1,-10.20
VDR,COc1cc(C2(C(F)(F)F)CCCCC2)ccc1C(=O)O,-9.50
VDR,CCc1cc(C)cc(-c2cccc(C(=O)O)c2)c1,-9.70
VDR,Cc1cc(C)cc(-c2cccc(C(N)=O)c2)c1,-9.90
VDR,Cc1cc(C)cc(-c2cccc(C(=O)O)c2)c1,-9.60
VDR,COc1cc([C@]2(C(F)(F)F)CCCC(C)(C)C2)ccc1C(=O)O,-10.20
VDR,C[C@@H](O)Oc1ccc(Cc2ccc(C3CCCC3)cc2)cc1O,-10.30
VDR,C=c1c(OC)cc(O)cc1=C[C@H]1CC2=C[C@H](C)[C@H]3CCCc4ccc(c2c43)C1,-11.00
VDR,COc1cc2c(cc1C(=O)O)O[C@H]1C(C)(C)CCC[C@@]21C(F)(F)F,-10.20
VDR,CCCCc1ccc(C)c(-c2cccc(C(=O)O)c2)c1O,-9.30
VDR,CCc1cc(C)cc2c1C=C(C)O[C@@H]2CC(=O)O,-7.70
VDR,Cc1cc(C=C(CO)C(=O)O)cc(C(F)(F)F)c1,-8.50
VDR,CN1c2cc(C(C)(C)C)ccc2CCc2cc(C(=O)O)c(CCO)cc21,-10.60
VDR,C[C@H](O)Oc1ccc(Cc2ccc(C3CCCCC3)cc2)cc1O,-10.80
VDR,CCc1cc(C)cc2c(C=C(C)C)c(O)ccc12,-8.40
VDR,COc1cc2c(cc1C(C)(C)C)N(C)c1cc(CCO)c(C(=O)O)cc1CC2,-10.30
VDR,CCCc1cccc(C(=C(C)C)c2ccc(C(=O)O)c(OC)c2)c1O,-9.30
VDR,CC=C1C=C(C(F)(F)F)CCc2cc(C(=O)OCC(=O)O)ccc2OC1,-10.30
VDR,CCC1=CCc2c(cccc2C(=O)O)C[C@H]1C(C)C,-9.80
VDR,C=C(C)c1cc2c(cc1OC)CCc1cc(C(=O)O)c(CCO)cc1N2C,-8.20
VDR,COc1cc2c(cc1C(C)C)N(C)c1cc(CCO)c(C(=O)O)cc1CC2,-9.60
VDR,C[C@]1(O)C(=O)CCCC1=CC=CC1=CC[C@@H](c2ccc(C(=O)O)cc2)C1,-11.50
VDR,CCc1ccc([C@@H]2CC=C(C=CC=C3C=CC[C@@H](O)[C@]3(C)O)C2)cc1,-11.60
VDR,C=c1c(O)c(C)ccc1=C[C@H]1CC2=C[C@H](C)[C@H]3CCCc4ccc(c2c43)C1,-11.90
VDR,Cc1c(O)cccc1C[C@H]1CC[C@H](c2ccc3c(c2)OC[C@H]3C(=O)O)CC1,-11.50
VDR,CCc1cc(C)cc2c1CC[C@H](C(=O)O)C2,-8.40
VDR,O=C(c1ccccc1)[C@@]12CCC[C@@H](C1)[C@@H](c1cccc(O)c1)CC2,-11.70
VDR,COc1cccc(Cc2cccc(-c3ccccc3)c2)c1,-10.40
VDR,C=C1C=C(C=C(C)C[C@@H](C)O)C(=O)[C@H]2CCCCC=C12,-10.60
VDR,C=C1C=C(C=C(C)C[C@@](C)(O)F)C(=O)[C@H]2CCCCC=C12,-10.00
VDR,C[C@]1(O)CCCCC1=CC=CC1=CC[C@@H](c2ccc(C(=O)O)cc2)C1,-10.40
VDR,CC(C)(O)c1ccc2c(c1)[C@]1(CC2)CC[C@@H]2C[C@@H]3CC[C@H]1[C@@]2(C)C3=O,-10.00
VDR,C[C@H]1C=C(CC2CCCC2)CCC1=Cc1ccc(O)c(C(=O)O)c1,-10.80
VDR,CC=CC1=CCc2cc3ccc(C(F)(F)F)cc3c(=O)n2C1,-11.00
VDR,CC=CC(C=CC)=C1CCC(c2ccc3c(c2)OC[C@H]3C(=O)O)CC1,-10.10
